coords
"[(0.8415841584158416, 1.0), (0.5495049504950495, 0.9158878504672897), (0.29207920792079206, 0.7149532710280374), (0.2722772277227723, 0.48598130841121495), (0.4158415841584158, 0.32242990654205606), (0.38613861386138615, 0.40186915887850466), (0.24752475247524752, 0.2383177570093458), (0.30198019801980197, 0.46261682242990654), (0.36633663366336633, 0.5046728971962616), (0.5841584158415841, 0.37383177570093457), (0.4752475247524752, 0.2336448598130841), (0.5, 0.5093457943925234), (0.5594059405940595, 0.514018691588785), (0.7821782178217822, 0.38317757009345793), (0.6831683168316832, 0.2803738317757009), (0.6782178217821783, 0.5420560747663551), (0.7227722772277227, 0.5467289719626168), (1.0, 0.4205607476635514), (0.8861386138613861, 0.35046728971962615), (0.8514851485148515, 0.5327102803738317), (0.8861386138613861, 0.5654205607476636)]"
"[(0.8275862068965517, 1.0), (0.5320197044334976, 0.9124423963133641), (0.29064039408866993, 0.7096774193548387), (0.28078817733990147, 0.4838709677419355), (0.4187192118226601, 0.3271889400921659), (0.3891625615763547, 0.3870967741935484), (0.24630541871921183, 0.24423963133640553), (0.30049261083743845, 0.4700460829493088), (0.3645320197044335, 0.5023041474654378), (0.5812807881773399, 0.35944700460829493), (0.4729064039408867, 0.2304147465437788), (0.49261083743842365, 0.5023041474654378), (0.5517241379310345, 0.5069124423963134), (0.7832512315270936, 0.37327188940092165), (0.6847290640394089, 0.28110599078341014), (0.6699507389162561, 0.5345622119815668), (0.7192118226600985, 0.5391705069124424), (1.0, 0.4147465437788018), (0.8866995073891626, 0.3548387096774194), (0.8472906403940886, 0.5299539170506913), (0.8817733990147784, 0.5576036866359447)]"
"[(0.8241206030150754, 1.0), (0.5276381909547738, 0.9074074074074074), (0.2864321608040201, 0.7083333333333334), (0.2562814070351759, 0.4861111111111111), (0.37185929648241206, 0.3101851851851852), (0.3869346733668342, 0.375), (0.25125628140703515, 0.25), (0.3015075376884422, 0.4675925925925926), (0.36180904522613067, 0.5092592592592593), (0.5829145728643216, 0.3472222222222222), (0.4723618090452261, 0.23148148148148148), (0.48743718592964824, 0.5046296296296297), (0.5477386934673367, 0.5092592592592593), (0.7839195979899497, 0.36574074074074076), (0.6834170854271356, 0.2777777777777778), (0.6633165829145728, 0.5324074074074074), (0.7135678391959799, 0.5416666666666666), (1.0, 0.41203703703703703), (0.8844221105527639, 0.3472222222222222), (0.8391959798994975, 0.5231481481481481), (0.8693467336683417, 0.5509259259259259)]"
"[(0.8275862068965517, 1.0), (0.541871921182266, 0.9216589861751152), (0.29064039408866993, 0.7188940092165899), (0.2660098522167488, 0.4930875576036866), (0.39408866995073893, 0.31797235023041476), (0.39408866995073893, 0.3824884792626728), (0.24630541871921183, 0.2534562211981567), (0.30049261083743845, 0.4792626728110599), (0.3694581280788177, 0.511520737327189), (0.5862068965517241, 0.35023041474654376), (0.46798029556650245, 0.2304147465437788), (0.4876847290640394, 0.511520737327189), (0.5517241379310345, 0.511520737327189), (0.7832512315270936, 0.3686635944700461), (0.6847290640394089, 0.2857142857142857), (0.6699507389162561, 0.5483870967741935), (0.7192118226600985, 0.5483870967741935), (1.0, 0.4147465437788018), (0.8866995073891626, 0.35944700460829493), (0.8423645320197044, 0.5345622119815668), (0.8768472906403941, 0.5576036866359447)]"
"[(0.8333333333333334, 1.0), (0.5392156862745098, 0.9162790697674419), (0.29411764705882354, 0.7162790697674418), (0.27450980392156865, 0.4883720930232558), (0.4068627450980392, 0.3209302325581395), (0.39215686274509803, 0.386046511627907), (0.24509803921568626, 0.23255813953488372), (0.29901960784313725, 0.46511627906976744), (0.36764705882352944, 0.5069767441860465), (0.5882352941176471, 0.3581395348837209), (0.47058823529411764, 0.23255813953488372), (0.49019607843137253, 0.5162790697674419), (0.553921568627451, 0.5162790697674419), (0.7843137254901961, 0.3767441860465116), (0.6764705882352942, 0.27906976744186046), (0.6715686274509803, 0.5395348837209303), (0.7303921568627451, 0.5395348837209303), (1.0, 0.4186046511627907), (0.8823529411764706, 0.3581395348837209), (0.8431372549019608, 0.5302325581395348), (0.8872549019607843, 0.5488372093023256)]"
"[(0.8333333333333334, 1.0), (0.5392156862745098, 0.9162790697674419), (0.28921568627450983, 0.7162790697674418), (0.2696078431372549, 0.4883720930232558), (0.4019607843137255, 0.3209302325581395), (0.39215686274509803, 0.386046511627907), (0.24509803921568626, 0.24186046511627907), (0.30392156862745096, 0.4744186046511628), (0.37254901960784315, 0.5069767441860465), (0.5882352941176471, 0.35348837209302325), (0.46568627450980393, 0.23255813953488372), (0.4950980392156863, 0.5116279069767442), (0.553921568627451, 0.5116279069767442), (0.7843137254901961, 0.3674418604651163), (0.6764705882352942, 0.27906976744186046), (0.6715686274509803, 0.5395348837209303), (0.7303921568627451, 0.5348837209302325), (1.0, 0.4046511627906977), (0.8823529411764706, 0.3581395348837209), (0.8480392156862745, 0.5348837209302325), (0.8970588235294118, 0.5395348837209303)]"
"[(0.8341463414634146, 1.0), (0.5414634146341464, 0.9205607476635514), (0.2926829268292683, 0.719626168224299), (0.25853658536585367, 0.49065420560747663), (0.3902439024390244, 0.3130841121495327), (0.4, 0.37383177570093457), (0.24390243902439024, 0.2383177570093458), (0.3024390243902439, 0.4719626168224299), (0.37073170731707317, 0.5), (0.5951219512195122, 0.34579439252336447), (0.4682926829268293, 0.2336448598130841), (0.4926829268292683, 0.5233644859813084), (0.551219512195122, 0.514018691588785), (0.7853658536585366, 0.3644859813084112), (0.6780487804878049, 0.2803738317757009), (0.6731707317073171, 0.5467289719626168), (0.7268292682926829, 0.5420560747663551), (1.0, 0.40654205607476634), (0.8829268292682927, 0.35046728971962615), (0.8439024390243902, 0.5327102803738317), (0.8829268292682927, 0.5514018691588785)]"
"[(0.824390243902439, 1.0), (0.5414634146341464, 0.9255813953488372), (0.28780487804878047, 0.7255813953488373), (0.24878048780487805, 0.49767441860465117), (0.3902439024390244, 0.3302325581395349), (0.3951219512195122, 0.3813953488372093), (0.24390243902439024, 0.2372093023255814), (0.3024390243902439, 0.46511627906976744), (0.36585365853658536, 0.5023255813953489), (0.5902439024390244, 0.35348837209302325), (0.4682926829268293, 0.23255813953488372), (0.4926829268292683, 0.5162790697674419), (0.5560975609756098, 0.5116279069767442), (0.7853658536585366, 0.37209302325581395), (0.6780487804878049, 0.27906976744186046), (0.6731707317073171, 0.5441860465116279), (0.7317073170731707, 0.5395348837209303), (1.0, 0.4186046511627907), (0.8829268292682927, 0.35348837209302325), (0.8439024390243902, 0.5348837209302325), (0.8829268292682927, 0.5534883720930233)]"
"[(0.8284313725490197, 1.0), (0.5392156862745098, 0.9216589861751152), (0.28921568627450983, 0.7188940092165899), (0.2549019607843137, 0.4930875576036866), (0.3872549019607843, 0.3225806451612903), (0.39215686274509803, 0.3686635944700461), (0.24509803921568626, 0.2350230414746544), (0.29901960784313725, 0.4608294930875576), (0.3627450980392157, 0.5023041474654378), (0.5882352941176471, 0.3456221198156682), (0.47058823529411764, 0.2304147465437788), (0.49019607843137253, 0.5161290322580645), (0.5490196078431373, 0.511520737327189), (0.7843137254901961, 0.3640552995391705), (0.6813725490196079, 0.28110599078341014), (0.6715686274509803, 0.543778801843318), (0.7254901960784313, 0.5391705069124424), (1.0, 0.41013824884792627), (0.8872549019607843, 0.35023041474654376), (0.8480392156862745, 0.5345622119815668), (0.8823529411764706, 0.5576036866359447)]"
"[(0.8267326732673267, 1.0), (0.5297029702970297, 0.9120370370370371), (0.28217821782178215, 0.7129629629629629), (0.24752475247524752, 0.49537037037037035), (0.37623762376237624, 0.32407407407407407), (0.400990099009901, 0.36574074074074076), (0.2524752475247525, 0.23148148148148148), (0.297029702970297, 0.4583333333333333), (0.3613861386138614, 0.5), (0.594059405940594, 0.3472222222222222), (0.47029702970297027, 0.2361111111111111), (0.48514851485148514, 0.5092592592592593), (0.5495049504950495, 0.5138888888888888), (0.7871287128712872, 0.37037037037037035), (0.6831683168316832, 0.28703703703703703), (0.6683168316831684, 0.5416666666666666), (0.7178217821782178, 0.5416666666666666), (1.0, 0.4212962962962963), (0.8861386138613861, 0.35185185185185186), (0.8415841584158416, 0.5277777777777778), (0.8762376237623762, 0.5555555555555556)]"
