coords
"[(0.7902813299232737, 1.0), (0.8797953964194374, 0.7531645569620253), (0.9156010230179028, 0.49050632911392406), (0.948849104859335, 0.2879746835443038), (1.0, 0.15822784810126583), (0.7289002557544757, 0.4208860759493671), (0.5345268542199488, 0.2974683544303797), (0.5728900255754475, 0.40189873417721517), (0.6445012787723785, 0.4620253164556962), (0.629156010230179, 0.5348101265822784), (0.4629156010230179, 0.4240506329113924), (0.5063938618925832, 0.5284810126582279), (0.5677749360613811, 0.5759493670886076), (0.5370843989769821, 0.6645569620253164), (0.40153452685422, 0.5791139240506329), (0.4398976982097187, 0.6582278481012658), (0.5012787723785166, 0.7088607594936709), (0.4475703324808184, 0.7879746835443038), (0.29411764705882354, 0.620253164556962), (0.19948849104859334, 0.5348101265822784), (0.1278772378516624, 0.46835443037974683)]"
"[(0.7954545454545454, 1.0), (0.8787878787878788, 0.7538940809968847), (0.9141414141414141, 0.49221183800623053), (0.9444444444444444, 0.2866043613707165), (1.0, 0.1557632398753894), (0.7348484848484849, 0.4174454828660436), (0.5328282828282829, 0.30218068535825543), (0.5707070707070707, 0.411214953271028), (0.6439393939393939, 0.470404984423676), (0.6388888888888888, 0.5295950155763239), (0.46464646464646464, 0.42679127725856697), (0.5075757575757576, 0.5327102803738317), (0.5707070707070707, 0.5794392523364486), (0.547979797979798, 0.6573208722741433), (0.40404040404040403, 0.5794392523364486), (0.4444444444444444, 0.660436137071651), (0.51010101010101, 0.7071651090342679), (0.4595959595959596, 0.7819314641744548), (0.30303030303030304, 0.6199376947040498), (0.20202020202020202, 0.5358255451713395), (0.12626262626262627, 0.470404984423676)]"
"[(0.811704834605598, 1.0), (0.8905852417302799, 0.7515527950310559), (0.9185750636132316, 0.48757763975155277), (0.9491094147582697, 0.2857142857142857), (1.0, 0.15527950310559005), (0.7353689567430025, 0.422360248447205), (0.5267175572519084, 0.3167701863354037), (0.5674300254452926, 0.4192546583850932), (0.6463104325699746, 0.4720496894409938), (0.6412213740458015, 0.5403726708074534), (0.46564885496183206, 0.4472049689440994), (0.5114503816793893, 0.5496894409937888), (0.5776081424936387, 0.593167701863354), (0.55470737913486, 0.6708074534161491), (0.40966921119592875, 0.5993788819875776), (0.4529262086513995, 0.6770186335403726), (0.5190839694656488, 0.7204968944099379), (0.4681933842239186, 0.7950310559006211), (0.30279898218829515, 0.639751552795031), (0.2035623409669211, 0.5590062111801242), (0.1272264631043257, 0.4968944099378882)]"
"[(0.8177215189873418, 1.0), (0.8911392405063291, 0.7484662576687117), (0.9189873417721519, 0.48773006134969327), (0.9493670886075949, 0.2852760736196319), (1.0, 0.15337423312883436), (0.7341772151898734, 0.41411042944785276), (0.5240506329113924, 0.32515337423312884), (0.5670886075949367, 0.4294478527607362), (0.6455696202531646, 0.4785276073619632), (0.640506329113924, 0.5337423312883436), (0.46582278481012657, 0.4570552147239264), (0.5139240506329114, 0.5521472392638037), (0.579746835443038, 0.5920245398773006), (0.5569620253164557, 0.6717791411042945), (0.41012658227848103, 0.6012269938650306), (0.4506329113924051, 0.6779141104294478), (0.5189873417721519, 0.7208588957055214), (0.47341772151898737, 0.8006134969325154), (0.30632911392405066, 0.6441717791411042), (0.20253164556962025, 0.5674846625766872), (0.12658227848101267, 0.5061349693251533)]"
"[(0.8269720101781171, 1.0), (0.9007633587786259, 0.746177370030581), (0.9236641221374046, 0.4831804281345566), (0.9491094147582697, 0.28134556574923547), (1.0, 0.1529051987767584), (0.7379134860050891, 0.41896024464831805), (0.5267175572519084, 0.3302752293577982), (0.5699745547073791, 0.42813455657492355), (0.648854961832061, 0.4831804281345566), (0.6463104325699746, 0.5412844036697247), (0.4681933842239186, 0.4617737003058104), (0.5165394402035624, 0.5565749235474006), (0.5826972010178118, 0.5963302752293578), (0.5648854961832062, 0.6758409785932722), (0.41475826972010177, 0.6116207951070336), (0.4580152671755725, 0.6850152905198776), (0.5267175572519084, 0.72782874617737), (0.48346055979643765, 0.8042813455657493), (0.30788804071246817, 0.654434250764526), (0.2035623409669211, 0.581039755351682), (0.1272264631043257, 0.5198776758409785)]"
"[(0.8324873096446701, 1.0), (0.9035532994923858, 0.745398773006135), (0.9238578680203046, 0.4815950920245399), (0.949238578680203, 0.2822085889570552), (1.0, 0.15337423312883436), (0.733502538071066, 0.42024539877300615), (0.5304568527918782, 0.3343558282208589), (0.5786802030456852, 0.4325153374233129), (0.6548223350253807, 0.48466257668711654), (0.6395939086294417, 0.5460122699386503), (0.46954314720812185, 0.46319018404907975), (0.5203045685279187, 0.558282208588957), (0.583756345177665, 0.6012269938650306), (0.5583756345177665, 0.6809815950920245), (0.4137055837563452, 0.6165644171779141), (0.45685279187817257, 0.6871165644171779), (0.5253807106598984, 0.7300613496932515), (0.47715736040609136, 0.8128834355828221), (0.3096446700507614, 0.6595092024539877), (0.20558375634517767, 0.5828220858895705), (0.12690355329949238, 0.5245398773006135)]"
"[(0.8239795918367347, 1.0), (0.8979591836734694, 0.7361963190184049), (0.9209183673469388, 0.4785276073619632), (0.9489795918367347, 0.2791411042944785), (1.0, 0.15337423312883436), (0.7295918367346939, 0.4233128834355828), (0.5331632653061225, 0.3312883435582822), (0.5790816326530612, 0.4294478527607362), (0.6530612244897959, 0.4815950920245399), (0.6326530612244898, 0.549079754601227), (0.46938775510204084, 0.4601226993865031), (0.5178571428571429, 0.5552147239263804), (0.5841836734693877, 0.598159509202454), (0.5510204081632653, 0.6871165644171779), (0.4107142857142857, 0.6104294478527608), (0.45408163265306123, 0.6809815950920245), (0.5204081632653061, 0.7239263803680982), (0.4719387755102041, 0.8159509202453987), (0.30612244897959184, 0.6625766871165644), (0.20408163265306123, 0.5858895705521472), (0.12755102040816327, 0.5276073619631901)]"
"[(0.8202531645569621, 1.0), (0.8962025316455696, 0.7439024390243902), (0.9215189873417722, 0.4847560975609756), (0.9468354430379747, 0.28353658536585363), (1.0, 0.1524390243902439), (0.7316455696202532, 0.42378048780487804), (0.5341772151898734, 0.32621951219512196), (0.579746835443038, 0.4268292682926829), (0.6531645569620254, 0.47865853658536583), (0.6354430379746835, 0.5457317073170732), (0.4708860759493671, 0.45426829268292684), (0.5189873417721519, 0.5487804878048781), (0.5822784810126582, 0.5914634146341463), (0.5518987341772152, 0.6798780487804879), (0.4151898734177215, 0.6036585365853658), (0.45569620253164556, 0.676829268292683), (0.5215189873417722, 0.7195121951219512), (0.4708860759493671, 0.8079268292682927), (0.30632911392405066, 0.6554878048780488), (0.20506329113924052, 0.5792682926829268), (0.12658227848101267, 0.5213414634146342)]"
"[(0.82, 1.0), (0.895, 0.743202416918429), (0.92, 0.48338368580060426), (0.95, 0.283987915407855), (1.0, 0.1510574018126888), (0.73, 0.4259818731117825), (0.53, 0.32628398791540786), (0.5775, 0.4229607250755287), (0.655, 0.4743202416918429), (0.6325, 0.5468277945619335), (0.4675, 0.45317220543806647), (0.5175, 0.5498489425981873), (0.58, 0.5921450151057401), (0.5475, 0.6827794561933535), (0.41, 0.6042296072507553), (0.45, 0.6737160120845922), (0.5175, 0.7190332326283988), (0.465, 0.8126888217522659), (0.3025, 0.6525679758308157), (0.2, 0.5740181268882175), (0.125, 0.513595166163142)]"
"[(0.8152709359605911, 1.0), (0.8916256157635468, 0.7425149700598802), (0.9187192118226601, 0.4820359281437126), (0.9458128078817734, 0.281437125748503), (1.0, 0.1497005988023952), (0.7266009852216748, 0.4221556886227545), (0.5320197044334976, 0.3203592814371258), (0.5763546798029556, 0.41916167664670656), (0.6502463054187192, 0.47305389221556887), (0.6305418719211823, 0.5449101796407185), (0.46798029556650245, 0.4491017964071856), (0.5147783251231527, 0.5449101796407185), (0.5763546798029556, 0.5898203592814372), (0.5443349753694581, 0.6796407185628742), (0.4088669950738916, 0.5958083832335329), (0.45073891625615764, 0.6706586826347305), (0.5147783251231527, 0.718562874251497), (0.46551724137931033, 0.8053892215568862), (0.30049261083743845, 0.6497005988023952), (0.19950738916256158, 0.5748502994011976), (0.12315270935960591, 0.5149700598802395)]"
