coords
"[(0.7227272727272728, 1.0), (0.5340909090909091, 0.9590909090909091), (0.35454545454545455, 0.8727272727272727), (0.22272727272727272, 0.8090909090909091), (0.11363636363636363, 0.7863636363636364), (0.475, 0.575), (0.4068181818181818, 0.41363636363636364), (0.3795454545454545, 0.31136363636363634), (0.3659090909090909, 0.21818181818181817), (0.5977272727272728, 0.5363636363636364), (0.5795454545454546, 0.3386363636363636), (0.5772727272727273, 0.21818181818181817), (0.5818181818181818, 0.11363636363636363), (0.7159090909090909, 0.5454545454545454), (0.7386363636363636, 0.37272727272727274), (0.7477272727272727, 0.26136363636363635), (0.7522727272727273, 0.1590909090909091), (0.8272727272727273, 0.5931818181818181), (0.9090909090909091, 0.4727272727272727), (0.9590909090909091, 0.3886363636363636), (1.0, 0.30227272727272725)]"
"[(0.7227272727272728, 1.0), (0.5363636363636364, 0.9635535307517085), (0.35454545454545455, 0.876993166287016), (0.22272727272727272, 0.8132118451025057), (0.11363636363636363, 0.7881548974943052), (0.475, 0.5785876993166287), (0.40454545454545454, 0.4168564920273349), (0.37727272727272726, 0.3143507972665148), (0.36363636363636365, 0.22095671981776766), (0.5977272727272728, 0.5398633257403189), (0.5772727272727273, 0.3416856492027335), (0.5772727272727273, 0.22095671981776766), (0.5795454545454546, 0.11389521640091116), (0.7159090909090909, 0.5489749430523918), (0.7363636363636363, 0.3735763097949886), (0.7477272727272727, 0.2619589977220957), (0.7545454545454545, 0.15945330296127563), (0.8295454545454546, 0.5945330296127562), (0.9090909090909091, 0.4760820045558087), (0.9590909090909091, 0.3895216400911162), (1.0, 0.30296127562642367)]"
"[(0.724373576309795, 1.0), (0.5353075170842825, 0.9613636363636363), (0.3553530751708428, 0.8727272727272727), (0.22323462414578588, 0.8090909090909091), (0.11389521640091116, 0.7840909090909091), (0.4760820045558087, 0.5772727272727273), (0.4054669703872437, 0.41363636363636364), (0.3804100227790433, 0.31363636363636366), (0.36446469248291574, 0.22045454545454546), (0.5990888382687927, 0.5386363636363637), (0.5785876993166287, 0.3409090909090909), (0.5785876993166287, 0.22045454545454546), (0.5831435079726651, 0.11363636363636363), (0.7175398633257403, 0.5454545454545454), (0.7380410022779044, 0.37272727272727274), (0.7494305239179955, 0.26136363636363635), (0.7562642369020501, 0.15681818181818183), (0.8314350797266514, 0.5931818181818181), (0.9111617312072893, 0.4727272727272727), (0.9612756264236902, 0.3886363636363636), (1.0, 0.3)]"
"[(0.7272727272727273, 1.0), (0.5363636363636364, 0.9613636363636363), (0.35454545454545455, 0.8704545454545455), (0.22272727272727272, 0.8045454545454546), (0.11363636363636363, 0.7818181818181819), (0.4772727272727273, 0.5727272727272728), (0.4090909090909091, 0.4113636363636364), (0.38181818181818183, 0.3090909090909091), (0.36818181818181817, 0.2159090909090909), (0.5977272727272728, 0.5340909090909091), (0.5818181818181818, 0.33636363636363636), (0.5795454545454546, 0.21818181818181817), (0.5840909090909091, 0.11363636363636363), (0.7159090909090909, 0.5431818181818182), (0.7386363636363636, 0.3704545454545455), (0.75, 0.2590909090909091), (0.7568181818181818, 0.15681818181818183), (0.8295454545454546, 0.5886363636363636), (0.9090909090909091, 0.47045454545454546), (0.9590909090909091, 0.3886363636363636), (1.0, 0.30227272727272725)]"
"[(0.7227272727272728, 1.0), (0.5340909090909091, 0.9591836734693877), (0.3522727272727273, 0.8684807256235828), (0.22272727272727272, 0.8027210884353742), (0.11363636363636363, 0.780045351473923), (0.475, 0.5714285714285714), (0.4090909090909091, 0.40816326530612246), (0.38181818181818183, 0.30612244897959184), (0.3659090909090909, 0.21541950113378686), (0.5977272727272728, 0.5351473922902494), (0.5795454545454546, 0.3378684807256236), (0.5795454545454546, 0.21768707482993196), (0.5840909090909091, 0.11337868480725624), (0.7136363636363636, 0.54421768707483), (0.7386363636363636, 0.37188208616780044), (0.7477272727272727, 0.26077097505668934), (0.7522727272727273, 0.15873015873015872), (0.8272727272727273, 0.5895691609977324), (0.9090909090909091, 0.47165532879818595), (0.9590909090909091, 0.3877551020408163), (1.0, 0.30158730158730157)]"
"[(0.7227272727272728, 1.0), (0.5340909090909091, 0.9572072072072072), (0.35, 0.8671171171171171), (0.22045454545454546, 0.8018018018018018), (0.11363636363636363, 0.7792792792792793), (0.475, 0.5720720720720721), (0.4090909090909091, 0.4099099099099099), (0.38181818181818183, 0.30855855855855857), (0.36818181818181817, 0.21621621621621623), (0.5977272727272728, 0.536036036036036), (0.5795454545454546, 0.33783783783783783), (0.5795454545454546, 0.21846846846846846), (0.5840909090909091, 0.11261261261261261), (0.7159090909090909, 0.545045045045045), (0.7386363636363636, 0.36936936936936937), (0.75, 0.26126126126126126), (0.7568181818181818, 0.15990990990990991), (0.8272727272727273, 0.5900900900900901), (0.9090909090909091, 0.47297297297297297), (0.9590909090909091, 0.38963963963963966), (1.0, 0.3063063063063063)]"
"[(0.7233560090702947, 1.0), (0.5351473922902494, 0.9592760180995475), (0.35374149659863946, 0.8687782805429864), (0.2222222222222222, 0.8009049773755657), (0.11337868480725624, 0.7782805429864253), (0.47619047619047616, 0.5746606334841629), (0.40816326530612246, 0.4095022624434389), (0.38095238095238093, 0.3076923076923077), (0.3673469387755102, 0.2149321266968326), (0.5986394557823129, 0.5361990950226244), (0.5804988662131519, 0.33710407239819007), (0.5804988662131519, 0.21945701357466063), (0.5850340136054422, 0.11312217194570136), (0.7142857142857143, 0.5452488687782805), (0.7392290249433107, 0.37104072398190047), (0.7482993197278912, 0.26018099547511314), (0.7551020408163265, 0.1583710407239819), (0.8276643990929705, 0.5904977375565611), (0.9070294784580499, 0.47285067873303166), (0.9569160997732427, 0.3891402714932127), (1.0, 0.3031674208144796)]"
"[(0.7227272727272728, 1.0), (0.5340909090909091, 0.9593679458239278), (0.3522727272727273, 0.8690744920993227), (0.22045454545454546, 0.8036117381489842), (0.11363636363636363, 0.7787810383747178), (0.4727272727272727, 0.5733634311512416), (0.4090909090909091, 0.4108352144469526), (0.38181818181818183, 0.30699774266365687), (0.36818181818181817, 0.2144469525959368), (0.5954545454545455, 0.5349887133182845), (0.5795454545454546, 0.33860045146726864), (0.5795454545454546, 0.21896162528216703), (0.5863636363636363, 0.11286681715575621), (0.7136363636363636, 0.5440180586907449), (0.7386363636363636, 0.37020316027088035), (0.75, 0.2595936794582393), (0.7568181818181818, 0.16027088036117382), (0.8272727272727273, 0.5914221218961625), (0.9068181818181819, 0.47404063205417607), (0.9590909090909091, 0.3905191873589165), (1.0, 0.3047404063205418)]"
"[(0.7188208616780045, 1.0), (0.5306122448979592, 0.9614512471655329), (0.35147392290249435, 0.8707482993197279), (0.2199546485260771, 0.8049886621315193), (0.11337868480725624, 0.780045351473923), (0.47392290249433106, 0.5736961451247166), (0.40816326530612246, 0.41043083900226757), (0.3832199546485261, 0.30839002267573695), (0.36961451247165533, 0.21541950113378686), (0.5963718820861678, 0.5374149659863946), (0.5804988662131519, 0.3378684807256236), (0.5804988662131519, 0.21768707482993196), (0.5873015873015873, 0.11337868480725624), (0.7142857142857143, 0.546485260770975), (0.7392290249433107, 0.37188208616780044), (0.7505668934240363, 0.26077097505668934), (0.7573696145124716, 0.15873015873015872), (0.8276643990929705, 0.5918367346938775), (0.9070294784580499, 0.47392290249433106), (0.9591836734693877, 0.3900226757369615), (1.0, 0.30385487528344673)]"
"[(0.7188208616780045, 1.0), (0.5306122448979592, 0.9612756264236902), (0.35374149659863946, 0.8724373576309795), (0.2222222222222222, 0.806378132118451), (0.11337868480725624, 0.7813211845102506), (0.47619047619047616, 0.5740318906605922), (0.41043083900226757, 0.41002277904328016), (0.3854875283446712, 0.3097949886104784), (0.37188208616780044, 0.2164009111617312), (0.5986394557823129, 0.5375854214123007), (0.5827664399092971, 0.33940774487471526), (0.5827664399092971, 0.21867881548974943), (0.5873015873015873, 0.11389521640091116), (0.7165532879818595, 0.5489749430523918), (0.7392290249433107, 0.3735763097949886), (0.7505668934240363, 0.2642369020501139), (0.7596371882086168, 0.15945330296127563), (0.8299319727891157, 0.5968109339407744), (0.909297052154195, 0.4760820045558087), (0.9591836734693877, 0.3895216400911162), (1.0, 0.30296127562642367)]"
